timestamp,model,prompt_tokens,completion_tokens,cost,api_key_name
2026-03-22T00:08:02.393201+00:00,gpt-4o,1516,1409,0.01788,data_extraction
2026-03-22T00:32:06.327220+00:00,gpt-4o,4576,1699,0.02843,customer_support_agent
2026-03-22T00:35:22.158114+00:00,gpt-4o,545,600,0.007362,email_drafting
2026-03-22T01:06:34.768412+00:00,gpt-4o,10717,2539,0.052183,doc_qa
2026-03-22T01:46:03.481758+00:00,gpt-4o,5087,780,0.020518,customer_support_agent
2026-03-22T02:29:16.640358+00:00,gpt-4o,3948,1248,0.02235,customer_support_agent
2026-03-22T02:58:49.205426+00:00,gpt-4o-mini,15501,2396,0.003763,doc_qa
2026-03-22T03:28:00.114417+00:00,gpt-4o,17887,2403,0.068748,doc_qa
2026-03-22T03:30:25.279799+00:00,gpt-4o-mini,7713,4306,0.003741,code_review
2026-03-22T03:38:46.329017+00:00,gpt-4o,21734,3131,0.085645,doc_qa
2026-03-22T03:59:10.278892+00:00,gpt-4o-mini,5044,1738,0.001799,doc_qa
2026-03-22T04:13:00.842689+00:00,gpt-4o,1783,645,0.010908,email_drafting
2026-03-22T04:13:45.251405+00:00,gpt-4o-mini,4553,1910,0.001829,customer_support_agent
2026-03-22T04:25:14.955561+00:00,gpt-4o,4664,809,0.01975,customer_support_agent
2026-03-22T04:28:53.698588+00:00,gpt-4o,30345,4639,0.122253,code_review
2026-03-22T04:45:27.946220+00:00,gpt-4o,7500,3187,0.05062,doc_qa
2026-03-22T06:03:37.854635+00:00,gpt-4o-mini,1774,938,0.000829,data_extraction
2026-03-22T06:13:42.302076+00:00,gpt-4o-mini,5920,1466,0.001768,customer_support_agent
2026-03-22T07:28:14.106765+00:00,gpt-4o,6849,5947,0.076593,code_review
2026-03-22T07:47:11.481106+00:00,gpt-4o,19279,3011,0.078308,doc_qa
2026-03-22T08:00:17.526319+00:00,gpt-4o-mini,25035,4640,0.006539,code_review
2026-03-22T08:10:09.072219+00:00,gpt-4o-mini,717,758,0.000562,email_drafting
2026-03-22T08:28:36.750825+00:00,gpt-4o,834,777,0.009855,email_drafting
2026-03-22T08:41:17.212638+00:00,gpt-4o-mini,16876,3522,0.004645,doc_qa
2026-03-22T08:51:29.497139+00:00,gpt-4o-mini,24722,2819,0.0054,doc_qa
2026-03-22T08:51:37.953631+00:00,gpt-4o-mini,4184,1331,0.001426,customer_support_agent
2026-03-22T09:35:24.800656+00:00,gpt-4o,4499,1943,0.030677,customer_support_agent
2026-03-22T09:47:26.962328+00:00,gpt-4o-mini,17273,1959,0.003766,doc_qa
2026-03-22T09:53:16.248431+00:00,gpt-4o-mini,4341,1238,0.001394,customer_support_agent
2026-03-22T09:58:46.397000+00:00,gpt-4o-mini,2437,860,0.000882,email_drafting
2026-03-22T10:54:32.707764+00:00,gpt-4o,5592,594,0.01992,customer_support_agent
2026-03-22T11:00:42.941902+00:00,gpt-4o-mini,6905,1948,0.002205,doc_qa
2026-03-22T11:34:21.967744+00:00,gpt-4o,3706,616,0.015425,data_extraction
2026-03-22T11:44:42.005572+00:00,gpt-4o,27953,3877,0.108652,code_review
2026-03-22T12:40:40.113610+00:00,gpt-4o,5817,1814,0.032683,customer_support_agent
2026-03-22T13:12:04.826990+00:00,gpt-4o,2284,1441,0.02012,customer_support_agent
2026-03-22T13:35:22.240387+00:00,gpt-4o,3844,976,0.01937,data_extraction
2026-03-22T13:59:35.813734+00:00,gpt-4o-mini,2132,426,0.000575,data_extraction
2026-03-22T15:18:38.505506+00:00,gpt-4o,18116,3057,0.07586,doc_qa
2026-03-22T15:19:45.335508+00:00,gpt-4o,14662,2310,0.059755,doc_qa
2026-03-22T15:29:05.207838+00:00,gpt-4o,3180,1176,0.01971,data_extraction
2026-03-22T15:39:21.359459+00:00,gpt-4o-mini,34770,4414,0.007864,code_review
2026-03-22T16:13:15.981126+00:00,gpt-4o,2268,1189,0.01756,customer_support_agent
2026-03-22T16:41:07.669324+00:00,gpt-4o,2641,563,0.012233,customer_support_agent
2026-03-22T16:43:53.635172+00:00,gpt-4o-mini,2238,1620,0.001308,customer_support_agent
2026-03-22T16:55:42.784380+00:00,gpt-4o-mini,17883,1036,0.003304,doc_qa
2026-03-22T17:07:35.754764+00:00,gpt-4o,31195,2339,0.101378,code_review
2026-03-22T17:47:47.019100+00:00,gpt-4o-mini,9661,7519,0.005961,code_review
2026-03-22T17:49:39.751643+00:00,gpt-4o,22773,6703,0.123963,code_review
2026-03-22T18:32:02.172098+00:00,gpt-4o,4248,1395,0.02457,data_extraction
2026-03-22T18:58:53.558542+00:00,gpt-4o-mini,12892,1916,0.003083,doc_qa
2026-03-22T19:13:36.400559+00:00,gpt-4o,38075,4585,0.141037,code_review
2026-03-22T19:52:15.743366+00:00,gpt-4o,3795,1091,0.020397,data_extraction
2026-03-22T20:00:54.294172+00:00,gpt-4o-mini,1941,960,0.000867,email_drafting
2026-03-22T20:19:40.061408+00:00,gpt-4o-mini,8981,3690,0.003561,doc_qa
2026-03-22T21:02:19.649648+00:00,gpt-4o-mini,4919,1027,0.001354,data_extraction
2026-03-22T21:49:51.246122+00:00,gpt-4o,10163,1709,0.042498,doc_qa
2026-03-22T22:06:10.949138+00:00,gpt-4o-mini,643,561,0.000433,email_drafting
2026-03-22T22:11:47.434946+00:00,gpt-4o,7729,5845,0.077772,code_review
2026-03-22T22:21:25.796812+00:00,gpt-4o-mini,2348,1669,0.001354,customer_support_agent
2026-03-22T23:59:19.680306+00:00,gpt-4o,19475,3420,0.082888,code_review
2026-03-23T00:04:06.118185+00:00,gpt-4o-mini,2210,672,0.000735,email_drafting
2026-03-23T00:16:58.239314+00:00,gpt-4o,24698,1008,0.071825,doc_qa
2026-03-23T00:28:47.087484+00:00,gpt-4o-mini,4765,1245,0.001462,customer_support_agent
2026-03-23T00:59:34.874566+00:00,gpt-4o-mini,2625,1628,0.001371,customer_support_agent
2026-03-23T01:19:00.795450+00:00,gpt-4o,24517,1183,0.073123,doc_qa
2026-03-23T02:05:37.091081+00:00,gpt-4o-mini,4881,723,0.001166,customer_support_agent
2026-03-23T02:44:44.558197+00:00,gpt-4o-mini,2548,723,0.000816,customer_support_agent
2026-03-23T02:49:37.298653+00:00,gpt-4o-mini,15863,1652,0.003371,doc_qa
2026-03-23T03:38:42.622330+00:00,gpt-4o-mini,16993,5304,0.005731,code_review
2026-03-23T03:51:47.695754+00:00,gpt-4o-mini,28611,7344,0.008698,code_review
2026-03-23T04:39:52.040858+00:00,gpt-4o-mini,883,998,0.000731,email_drafting
2026-03-23T04:46:38.493294+00:00,gpt-4o,5301,714,0.020393,customer_support_agent
2026-03-23T05:09:29.787414+00:00,gpt-4o,18899,7761,0.124857,code_review
2026-03-23T06:09:38.602787+00:00,gpt-4o,5505,3862,0.052382,doc_qa
2026-03-23T06:15:46.664805+00:00,gpt-4o,4137,1758,0.027922,customer_support_agent
2026-03-23T06:34:05.179376+00:00,gpt-4o,2415,829,0.014327,email_drafting
2026-03-23T06:34:26.365570+00:00,gpt-4o,5287,1895,0.032168,customer_support_agent
2026-03-23T06:39:22.117988+00:00,gpt-4o,5356,760,0.02099,customer_support_agent
2026-03-23T06:47:10.421414+00:00,gpt-4o,2099,1370,0.018947,customer_support_agent
2026-03-23T06:52:15.797935+00:00,gpt-4o,19188,1815,0.06612,doc_qa
2026-03-23T07:00:20.872875+00:00,gpt-4o,3542,675,0.015605,customer_support_agent
2026-03-23T07:12:53.885167+00:00,gpt-4o-mini,7986,2904,0.00294,doc_qa
2026-03-23T07:21:02.844046+00:00,gpt-4o,5756,1489,0.02928,customer_support_agent
2026-03-23T07:38:37.279970+00:00,gpt-4o-mini,2976,1338,0.001249,data_extraction
2026-03-23T07:59:33.992592+00:00,gpt-4o-mini,9281,2889,0.003126,doc_qa
2026-03-23T08:08:07.365158+00:00,gpt-4o,5045,642,0.019033,customer_support_agent
2026-03-23T08:22:19.091099+00:00,gpt-4o,4433,901,0.020092,customer_support_agent
2026-03-23T08:35:09.735389+00:00,gpt-4o,17470,3435,0.078025,doc_qa
2026-03-23T11:29:37.321475+00:00,gpt-4o,21234,4062,0.093705,code_review
2026-03-23T11:42:04.618062+00:00,gpt-4o,2700,1179,0.01854,data_extraction
2026-03-23T12:09:28.991099+00:00,gpt-4o-mini,4080,609,0.000977,customer_support_agent
2026-03-23T12:44:07.652514+00:00,gpt-4o-mini,1718,967,0.000838,email_drafting
2026-03-23T12:44:23.763742+00:00,gpt-4o,751,683,0.008707,email_drafting
2026-03-23T13:05:43.044174+00:00,gpt-4o,2463,561,0.011768,email_drafting
2026-03-23T13:55:50.626793+00:00,gpt-4o,2950,1887,0.026245,customer_support_agent
2026-03-23T14:00:25.123000+00:00,gpt-4o,4998,747,0.019965,data_extraction
2026-03-23T14:14:30.663897+00:00,gpt-4o-mini,1480,481,0.000511,email_drafting
2026-03-23T14:17:21.724843+00:00,gpt-4o,18412,2227,0.0683,doc_qa
2026-03-23T14:27:05.059106+00:00,gpt-4o-mini,15294,2647,0.003882,doc_qa
2026-03-23T14:44:59.556083+00:00,gpt-4o-mini,15126,1844,0.003375,doc_qa
2026-03-23T14:59:34.858612+00:00,gpt-4o-mini,11492,6189,0.005437,code_review
2026-03-23T15:07:53.573818+00:00,gpt-4o,17061,2116,0.063812,doc_qa
2026-03-23T15:21:00.386195+00:00,gpt-4o,22237,3543,0.091023,doc_qa
2026-03-23T15:52:59.902060+00:00,gpt-4o,20082,4847,0.098675,code_review
2026-03-23T16:05:55.954843+00:00,gpt-4o,15566,2523,0.064145,doc_qa
2026-03-23T16:10:37.931508+00:00,gpt-4o,14965,3918,0.076592,doc_qa
2026-03-23T16:22:50.569578+00:00,gpt-4o,5198,893,0.021925,customer_support_agent
2026-03-23T16:51:55.703382+00:00,gpt-4o-mini,3621,1481,0.001432,customer_support_agent
2026-03-23T17:02:45.667841+00:00,gpt-4o,5136,620,0.01904,customer_support_agent
2026-03-23T17:10:34.405804+00:00,gpt-4o,37194,6525,0.158235,code_review
2026-03-23T17:17:04.716205+00:00,gpt-4o,5169,953,0.022453,customer_support_agent
2026-03-23T17:41:05.319772+00:00,gpt-4o,2394,794,0.013925,customer_support_agent
2026-03-23T18:20:01.765361+00:00,gpt-4o-mini,14361,1198,0.002873,doc_qa
2026-03-23T18:22:16.005354+00:00,gpt-4o,39432,7382,0.1724,code_review
2026-03-23T18:27:53.864489+00:00,gpt-4o,1055,401,0.006647,email_drafting
2026-03-23T18:35:56.584176+00:00,gpt-4o,12258,2013,0.050775,code_review
2026-03-23T18:52:08.637844+00:00,gpt-4o,1529,375,0.007572,email_drafting
2026-03-23T18:58:36.534979+00:00,gpt-4o-mini,595,965,0.000668,email_drafting
2026-03-23T19:40:37.569322+00:00,gpt-4o,17800,7451,0.11901,code_review
2026-03-23T20:07:56.673844+00:00,gpt-4o,2888,490,0.01212,data_extraction
2026-03-23T20:19:49.545341+00:00,gpt-4o,19755,3889,0.088278,doc_qa
2026-03-23T20:22:05.255138+00:00,gpt-4o,3259,1788,0.026028,customer_support_agent
2026-03-23T20:42:20.188084+00:00,gpt-4o-mini,1888,385,0.000514,email_drafting
2026-03-23T20:58:38.337395+00:00,gpt-4o-mini,5593,1096,0.001497,customer_support_agent
2026-03-23T21:04:02.750512+00:00,gpt-4o,4727,2672,0.038538,doc_qa
2026-03-23T21:04:49.322038+00:00,gpt-4o-mini,1560,351,0.000445,email_drafting
2026-03-23T21:06:41.090106+00:00,gpt-4o-mini,4640,655,0.001089,customer_support_agent
2026-03-23T21:16:51.421425+00:00,gpt-4o,4969,1058,0.023003,data_extraction
2026-03-23T22:19:30.125375+00:00,gpt-4o-mini,3171,1373,0.001299,customer_support_agent
2026-03-23T22:28:30.761798+00:00,gpt-4o-mini,5749,629,0.00124,customer_support_agent
2026-03-23T22:38:35.889939+00:00,gpt-4o,6211,3389,0.049418,doc_qa
2026-03-23T22:49:23.591511+00:00,gpt-4o-mini,5354,1606,0.001767,customer_support_agent
2026-03-23T23:32:06.906784+00:00,gpt-4o-mini,13250,1294,0.002764,doc_qa
